UserID,FirstName,LastName,DateOfBirth,Sex,Street,City,LicensePlate,Married,NumberPets,Duration,Amount,InstallmentRatePercentage,ResidenceDuration,NumberExistingCredits,NumberPeopleMaintenance,OwnCar,ForeignWorker,CheckingAccountStatus.lt.0,CheckingAccountStatus.0.to.200,CheckingAccountStatus.gt.200,CheckingAccountStatus.none,CreditHistory.NoCredit.AllPaid,CreditHistory.ThisBank.AllPaid,CreditHistory.PaidDuly,CreditHistory.Delay,CreditHistory.Critical,Purpose.NewCar,Purpose.UsedCar,Purpose.Furniture.Equipment,Purpose.Radio.Television,Purpose.DomesticAppliance,Purpose.Repairs,Purpose.Education,Purpose.Vacation,Purpose.Retraining,Purpose.Business,Purpose.Other,OtherDebtorsGuarantors.None,OtherDebtorsGuarantors.CoApplicant,OtherDebtorsGuarantors.Guarantor,Property.RealEstate,Property.Insurance,Property.CarOther,Property.Unknown,OtherInstallmentPlans.Bank,OtherInstallmentPlans.Stores,OtherInstallmentPlans.None,Housing.Rent,Housing.Own,Housing.ForFree,Job.UnemployedUnskilled,Job.UnskilledResident,Job.SkilledEmployee,Job.Management.SelfEmp.HighlyQualified,EmploymentDuration,SavingsAccountBonds,BadCredit
453-36-4894,Peter,Smith,1971-04-11,M,38885 Martin Dam Suite 866,North Judithbury,8KYS678,0.0,2.0,24,2806,4,4,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,4.0,0.0,0
085-89-7015,Scott,Taylor,1974-10-10,M,548 Quinn Manors Suite 594,New Kellystad,KQE 491,0.0,0.0,18,6160,4,4,3,2,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,8.0,0.0,0
006-42-5570,William,Johnson,1987-02-27,M,02453 Charles Freeway,Lake Debra,551 3UD,0.0,2.0,21,7157,2,3,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,4.0,457.0,0
653-57-4796,John,Boyd,1952-10-14,M,214 Mitchell Pike Suite 699,East Jill,367-PEP,0.0,2.0,18,12170,2,4,2,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1.0,250.0,1
857-09-2070,Mason,Hernandez,1994-04-24,M,58254 Stephanie Cliff,North Judithbury,GZF 8123,1.0,1.0,24,2248,4,2,1,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0.0,0.0,0
209-92-9057,Curtis,Thomas,1962-03-24,M,491 Nicholas Branch,Lake Chad,836472,0.0,0.0,9,2455,3,4,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,5.0,0.0,0
496-18-6209,Joel,Johnson,1965-04-19,M,6817 Kristin Keys,Lake Roberto,584-OKI,0.0,0.0,12,1276,4,4,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,15.0,0.0,1
736-57-1982,Christopher,Duncan,1988-08-17,M,2918 Reyes Shoals,Lisatown,HXD-6082,1.0,0.0,20,4023,4,2,2,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,3.0,0.0,1
759-53-2805,Matthew,Thompson,1977-10-29,M,337 Sara Shoal Apt. 052,East Jill,KES 993,0.0,2.0,24,7276,3,4,2,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,6.0,242.0,0
316-35-6847,Tyler,Oconnor,1986-08-05,M,914 Angela Divide Apt. 255,East Jill,HZS-8358,0.0,0.0,15,2648,4,4,2,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2.0,0.0,0
845-75-7190,Bryan,Hardy,1989-04-12,M,732 Roberts Brooks Suite 449,North Judithbury,TWX-1279,0.0,1.0,18,2596,4,4,2,2,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,6.0,0.0,1
832-87-1615,Aaron,Duncan,1977-04-11,M,20539 Wolf Parks Apt. 375,East Jessetown,SRQ3220,0.0,2.0,36,19575,2,2,2,2,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,16.0,0.0,0
519-73-7183,Chad,Diaz,1988-12-12,M,320 Joseph Plaza,West Michael,TZV-788,1.0,2.0,24,2653,4,3,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0.0,447.0,0
876-74-5255,Hannah,Clark,1981-03-31,F,852 Dana Lock Apt. 030,Herrerafurt,619JH,1.0,2.0,10,1609,4,3,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,7.0,48.0,0
204-62-4542,Brian,Jones,1993-06-21,M,91029 Kimberly Stream,Robinsonshire,0XL V14,0.0,2.0,15,6017,4,2,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,4.0,0.0,0
050-82-2473,Martha,Moss,1991-12-19,F,93096 Miller Spur,Robinsonshire,1PC T26,1.0,1.0,15,7126,3,2,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,4.0,0.0,1
108-17-2961,Nicholas,Wilson,1995-04-16,M,76720 Catherine Summit,North Judithbury,116C6,0.0,0.0,9,6439,1,2,1,2,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,3.0,292.0,0
442-49-5527,Andrew,Williamson,1994-12-02,M,2587 James Road,East Jill,493-XGB,0.0,2.0,24,10447,4,2,2,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,4.0,1246.0,0
346-02-9445,Daniel,Smith,1993-10-21,M,4812 Thompson Course,North Judithbury,682AZR,1.0,1.0,18,3904,4,2,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,2.0,0.0,1
830-95-0021,Mary,Hendrix,1986-02-21,F,462 Mary Ramp,Ericmouth,MWL 561,1.0,0.0,24,4390,4,4,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0.0,0.0,1
867-04-4250,Robert,Lewis,1988-11-11,M,97013 Wilson Harbor Apt. 658,Ericmouth,6423 RL,0.0,1.0,27,8147,4,2,2,2,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0.0,1991.0,0
454-93-1399,Todd,Beasley,1996-04-07,M,27061 Mendez Neck,North Judithbury,9R 9P0IBF,0.0,2.0,10,3978,2,2,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,2.0,0.0,1
034-32-0961,Jessica,Atkins,2001-05-05,F,3224 Matthew Green,Port Keith,HVU 034,1.0,0.0,15,3998,2,4,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,3.0,604.0,0
141-33-7566,Belinda,Jensen,1994-07-05,F,9756 Dean Land Suite 955,Robinsonshire,471NFH,1.0,2.0,18,4300,4,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0.0,0.0,0
529-06-8920,Jeffrey,Rodriguez,1980-03-23,M,81030 Spencer Courts,Lake Debra,17-MI26,0.0,1.0,12,5996,2,4,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,12.0,0.0,0
474-92-3756,Adam,Davis,1985-03-08,M,1290 Terri Squares Apt. 713,North Judithbury,130 BNO,0.0,2.0,36,13336,3,2,2,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,10.0,52.0,0
458-55-7037,Evelyn,Novak,1997-09-06,F,8474 Laurie Extensions Apt. 300,North Judithbury,625-885,1.0,1.0,12,1174,4,4,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,16.0,0.0,0
362-75-1050,Linda,Crawford,1980-10-02,F,80533 Moore Valleys,North Noahstad,66-I621,1.0,0.0,36,13820,2,4,2,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,4.0,596.0,0
021-96-4304,Joseph,Rivas,1974-10-20,M,00466 Garcia Isle Apt. 110,East Jill,71-SP40,0.0,2.0,6,2417,1,4,2,2,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,15.0,0.0,0
624-65-0621,Kevin,Stephens,1995-10-29,M,949 Leslie Shores,West Michael,CKZ2049,0.0,1.0,24,2488,4,1,2,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,5.0,270.0,0
102-20-3544,Rhonda,Evans,1997-08-01,F,9873 James Ramp Suite 166,Robinsonshire,41R X66,1.0,0.0,15,1573,4,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0.0,216.0,0
827-02-1098,John,Cisneros,1992-11-26,M,9433 Kathleen Mews Apt. 389,New Roberttown,99J 197,0.0,2.0,12,6462,2,2,1,2,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1.0,0.0,0
677-86-0450,Michelle,Bartlett,1981-02-06,F,2037 Zachary Viaduct,East Jill,602 FDC,1.0,0.0,11,2380,4,4,2,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,2.0,1406.0,0
560-52-4261,Mark,Guerrero,1985-10-08,M,81359 Lester Creek Apt. 708,East Jill,801-USJV,0.0,2.0,18,3492,3,4,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0
554-06-6862,Eric,Taylor,1993-07-14,M,5883 Compton Landing,North Judithbury,82-A004,0.0,1.0,36,6471,4,2,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,13.0,0.0,0
277-22-9829,John,Kennedy,1994-02-16,M,36914 Davis Rue,New Roberttown,8CF79,0.0,2.0,9,2560,3,2,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0.0,0.0,1
364-55-0722,Michael,Castro,1984-08-15,M,6970 Williams Knoll,Robinsonshire,9W 6D1IZC,0.0,1.0,30,12136,2,3,2,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,6.0,267.0,0
300-82-0741,Johnny,Arnold,1983-06-08,M,74883 Sharp Knoll,Cassandraton,YOS Z62,0.0,2.0,24,14065,3,3,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,7.0,0.0,0
575-44-1675,Stephen,Howe,1973-02-21,M,668 Jennifer Ridge Suite 047,East Jill,702 JEC,0.0,0.0,24,16699,2,4,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,4.0,327.0,0
141-34-6475,James,Moore,1985-11-14,M,364 Aaron Ports Apt. 486,North Judithbury,WQH-906,0.0,1.0,30,3926,4,4,2,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,12.0,423.0,0
656-21-3352,Karen,Ewing,1957-05-02,F,916 Cindy Circles Apt. 413,East Jessetown,359 SYX,1.0,2.0,18,1976,4,4,2,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,,0.0,0
170-47-4562,Miguel,Rodriguez,1978-10-29,M,6052 Bradley Glens,Robinsonshire,1650 RQ,0.0,2.0,24,7303,3,3,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,5.0,0.0,1
130-90-4239,Nicole,Simpson,1969-05-29,F,91650 Heidi Harbor Apt. 966,Herrerafurt,718-PYX,1.0,1.0,12,1431,4,4,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0.0,0.0,1
869-14-3711,Kristopher,Berry,1986-11-21,M,806 Whitaker Drive,East Jill,IC-7468,0.0,2.0,24,5085,4,3,2,2,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,7.0,302.0,0
336-44-9640,Ryan,Dean,1999-01-02,M,648 Jensen Plain Apt. 969,Robinsonshire,OJQ-6941,0.0,0.0,48,28210,2,2,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,3.0,0.0,1
117-10-7774,Dean,Edwards,1987-10-18,M,19292 Megan Tunnel,Lake Debra,605-LHW,0.0,1.0,36,11905,4,4,2,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,16.0,0.0,0
382-77-0915,Blake,Vega,1981-10-03,M,98863 Edwards Loop,East Jill,UED8945,0.0,1.0,28,14083,3,4,2,2,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0.0,563.0,0
629-56-7068,James,Smith,1977-08-11,M,942 Moreno Prairie,North Judithbury,FB 46648,0.0,2.0,27,4396,4,4,4,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,12.0,0.0,0
801-65-9972,Jonathan,Williams,1975-09-23,M,2045 Grimes Overpass Suite 580,North Judithbury,453 3OZ,0.0,1.0,15,3292,4,4,2,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,14.0,0.0,0
165-24-1941,Allen,Anderson,1983-02-25,M,6622 Rogers Highway Apt. 165,New Jessica,30T L06,0.0,0.0,12,3908,4,4,2,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,3.0,0.0,0
873-65-4116,Christopher,Phillips,1987-12-19,M,7746 Kathryn Ridge Apt. 601,Robinsonshire,115-FIW,0.0,0.0,36,10440,3,4,2,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,4.0,0.0,0
139-92-6694,Joseph,Holmes,1992-12-02,M,08017 Olson Park Apt. 312,Herrerafurt,704 7TL,0.0,2.0,18,2104,4,3,2,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1.0,536.0,0
568-45-2766,Ricky,Farrell,1991-05-06,M,21203 Perez Trace Suite 536,North Judithbury,6WS 807,0.0,0.0,36,16105,3,2,1,2,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,4.0,6.0,0
669-48-4673,Isabella,Baker,1993-04-12,F,2183 Johns Lake,Lisatown,4-00644,1.0,0.0,21,4691,4,4,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0.0,0.0,0
462-57-6524,Marissa,Morgan,1985-09-03,F,11232 Mitchell Plain,Lake Chad,79Y XX1,1.0,0.0,12,2866,3,2,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,4.0,1724.0,0
803-50-4046,Pamela,Sanchez,1989-01-06,F,272 James Village Suite 217,East Jill,801 WA9,1.0,0.0,15,3935,1,4,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,5.0,517.0,0
733-51-7218,Ronald,Scott,1979-03-03,M,69358 Joseph Forks,North Judithbury,0HJ0181,0.0,1.0,18,7475,2,3,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1.0,0.0,1
705-09-7785,John,Mitchell,1977-09-18,M,5244 Rangel Lake,Ericmouth,IN0 8385,0.0,2.0,16,4725,2,4,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,16.0,0.0,1
594-55-9607,Lance,Robinson,1977-02-03,M,53912 Horne Passage,Lake Chad,69IR9,0.0,2.0,20,6273,2,4,2,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0.0,499.0,0
830-12-9802,Joseph,Frank,1980-05-26,M,5792 Garcia Villages,North Noahstad,46-VE30,0.0,0.0,36,18859,2,4,2,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,15.0,564.0,0
837-21-9283,Joshua,Stuart,1981-04-16,M,42383 Martin Freeway Apt. 912,North Noahstad,706 UVR,1.0,0.0,15,2495,4,2,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1.0,542.0,0
065-89-8553,Daniel,Jackson,1985-09-02,M,983 Dustin Cape,Lake Debra,200 AFH,0.0,2.0,24,2300,4,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,11.0,0.0,0
064-93-3855,James,Hamilton,2002-05-20,M,08987 Martinez Plaza,Robinsonshire,614-JGL,0.0,2.0,12,1993,2,2,1,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,4.0,0.0,0
004-26-0277,Steven,Roberts,1997-12-06,M,319 Kristi Harbor Suite 823,Robinsonshire,510 JNS,0.0,0.0,21,6773,2,2,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,4.0,536.0,0
276-12-1210,Jim,Walton,1995-01-07,M,54596 Flowers Isle,Lake Roberto,666 WBN,1.0,0.0,36,6680,2,2,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,2.0,539.0,0
630-02-6018,Alexis,Holland,1975-09-28,F,1134 Lindsey Plains Suite 169,Robinsonshire,7IY T08,1.0,1.0,15,6469,1,2,2,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0.0,0.0,0
572-72-8521,Patricia,Wolf,1988-09-09,F,8348 Nicholas Stream Suite 269,New Jessica,08Z•386,1.0,1.0,9,5751,1,2,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1.0,382.0,0
130-03-1426,Stephanie,Knight,1987-04-21,F,791 Johnson Unions Suite 257,North Judithbury,SOM-093,1.0,1.0,36,8017,4,4,2,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,2.0,0.0,0
121-59-7974,Brandi,Ibarra,1995-06-25,F,8982 Smith Common Apt. 952,New Roberttown,ZOL-585,1.0,0.0,24,8525,2,4,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0.0,0.0,1
413-18-7140,Joyce,Mccarthy,1996-08-04,F,4692 Colin Spring,East Jill,R19 9EI,1.0,2.0,30,5384,2,4,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,8.0,32.0,0
446-65-2072,Derek,Martin,1994-03-05,M,8917 Lisa Greens Suite 421,North Judithbury,LVJ-5705,0.0,1.0,11,3856,1,2,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,13.0,1386.0,0
217-18-4563,Aaron,Lane,1989-11-21,M,7090 Bryan Locks,Lisatown,4W KN072,0.0,1.0,24,5690,4,2,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1.0,0.0,1
668-67-2995,Sarah,Harrison,1988-08-26,F,289 Clay Turnpike,East Jessetown,178AB,1.0,0.0,48,33163,1,2,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,2.0,0.0,1
865-60-1790,Christopher,Green,1990-03-17,M,12616 Smith Circles Apt. 580,North Judithbury,195092,0.0,1.0,10,5126,1,2,1,2,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,4.0,430.0,0
263-90-1420,William,Sandoval,1953-07-14,M,61053 Brown Port Apt. 300,Lake Roberto,169 5007,0.0,2.0,6,26813,1,4,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,8.0,0.0,1
286-61-1894,Shawn,Berry,1987-12-17,M,543 Lauren Pike Suite 698,North Judithbury,529 4GN,0.0,0.0,24,4246,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,,217.0,1
794-72-6608,Jason,Oconnor,1982-11-07,M,3481 Rachel Stream,East Jessetown,BIK-025,0.0,2.0,24,6021,4,2,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,16.0,0.0,1
459-25-9639,Courtney,White,1993-02-07,F,3574 Matthew Drive Suite 806,Ericmouth,606R,1.0,1.0,18,3271,4,2,2,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1.0,0.0,0
284-91-0822,Joshua,Fritz,1985-03-26,M,8838 Ponce Island Apt. 646,Port Keith,RBK5077,0.0,2.0,48,22948,4,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,6.0,960.0,0
683-77-1667,Jennifer,Cole,1998-11-28,F,1562 Anne Stream Apt. 908,Robinsonshire,1YK0740,1.0,2.0,9,2459,3,4,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0.0,0.0,1
173-82-0390,Steve,Garcia,1990-08-05,M,78619 Douglas Valley,New Roberttown,WOV 602,0.0,0.0,12,3604,3,4,1,2,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,5.0,0.0,0
881-54-0832,Jared,Oliver,1966-07-28,M,4120 Elizabeth Falls,Herrerafurt,95-K002,0.0,0.0,24,12370,2,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0.0,0.0,1
784-57-3134,Blake,Rodriguez,1975-11-13,M,259 Alexander River,Herrerafurt,0BOJ 71,0.0,2.0,12,1255,4,2,2,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0.0,0.0,1
