UserID,FirstName,LastName,DateOfBirth,Sex,Street,City,LicensePlate,Married,NumberPets,Duration,Amount,InstallmentRatePercentage,ResidenceDuration,NumberExistingCredits,NumberPeopleMaintenance,OwnCar,ForeignWorker,EmploymentDuration,SavingsAccountBonds,BadCredit,Purpose,Property,Job,Housing,OtherDebtorsGuarantors,CreditHistory,CheckingAccountStatus,OtherInstallmentPlans
559-19-9837,Anthony,Mccoy,1970-09-14,M,255 Chambers Underpass,Port Keith,421-UJYJ,no,1.0,18,13520,1,4,1,2,no,yes,11.0,596.0,1,Purpose.UsedCar,Property.Insurance,Job.SkilledEmployee,Housing.ForFree,OtherDebtorsGuarantors.None,CreditHistory.PaidDuly,CheckingAccountStatus.lt.0,OtherInstallmentPlans.None
051-01-4281,Mary,Fernandez,1998-10-29,F,8122 Mason Turnpike Apt. 567,Lake Chad,009 QNO,yes,0.0,12,2264,2,4,2,1,yes,yes,0.0,0.0,0,Purpose.Furniture.Equipment,Property.Insurance,Job.UnskilledResident,Housing.Rent,OtherDebtorsGuarantors.None,CreditHistory.Critical,CheckingAccountStatus.none,OtherInstallmentPlans.None
842-22-9451,Stephen,Gray,1967-09-21,M,58482 Gray Crossing Apt. 624,North Judithbury,054 HKL,yes,2.0,24,1291,4,4,2,1,no,yes,12.0,241.0,0,Purpose.NewCar,Property.CarOther,Job.SkilledEmployee,Housing.Own,OtherDebtorsGuarantors.None,CreditHistory.Delay,CheckingAccountStatus.none,OtherInstallmentPlans.None
798-82-8616,James,Williams,1987-04-08,M,706 John Rapids,Cassandraton,50R OT9,no,2.0,9,2788,4,2,1,1,yes,yes,0.0,121.0,0,Purpose.NewCar,Property.RealEstate,Job.UnemployedUnskilled,Housing.Own,OtherDebtorsGuarantors.None,CreditHistory.PaidDuly,CheckingAccountStatus.0.to.200,OtherInstallmentPlans.None
410-35-3969,Cody,Brown,1967-02-24,M,16481 Jose Street Suite 287,East Jill,HQG-6381,no,1.0,24,2875,4,4,2,2,yes,yes,9.0,0.0,0,Purpose.Education,Property.Unknown,Job.SkilledEmployee,Housing.ForFree,OtherDebtorsGuarantors.None,CreditHistory.Critical,CheckingAccountStatus.none,OtherInstallmentPlans.None
318-33-1347,Brittney,Jones,1973-04-24,F,428 Russell Estate Apt. 362,East Jill,631 XXQ,yes,2.0,18,3231,3,4,2,1,no,yes,15.0,0.0,0,Purpose.Radio.Television,Property.RealEstate,Job.UnskilledResident,Housing.Rent,OtherDebtorsGuarantors.Guarantor,CreditHistory.Critical,CheckingAccountStatus.0.to.200,OtherInstallmentPlans.Bank
685-11-7698,Julia,Williams,1996-06-17,F,6255 Cline Canyon Apt. 635,New Roberttown,4RVF 30,yes,1.0,20,7690,1,4,2,1,yes,yes,8.0,0.0,0,Purpose.Furniture.Equipment,Property.Insurance,Job.SkilledEmployee,Housing.Own,OtherDebtorsGuarantors.None,CreditHistory.Critical,CheckingAccountStatus.lt.0,OtherInstallmentPlans.None
625-90-1009,James,Jenkins,1985-08-25,M,8988 Kelsey Street Apt. 538,Lisatown,QQF-4527,no,1.0,12,1757,4,4,2,1,yes,yes,12.0,226.0,0,Purpose.Radio.Television,Property.CarOther,Job.SkilledEmployee,Housing.Own,OtherDebtorsGuarantors.None,CreditHistory.Critical,CheckingAccountStatus.none,OtherInstallmentPlans.None
826-14-1476,Megan,Morgan,1997-10-26,F,043 Sabrina Fords Suite 384,North Judithbury,6KW D32,yes,0.0,12,13450,1,2,1,1,yes,yes,,489.0,0,Purpose.NewCar,Property.RealEstate,Job.UnemployedUnskilled,Housing.Rent,OtherDebtorsGuarantors.None,CreditHistory.PaidDuly,CheckingAccountStatus.0.to.200,OtherInstallmentPlans.None
741-10-1375,Brandon,Greene,1998-01-02,M,180 John Course Apt. 732,New Kellystad,UK6 H0B,no,1.0,36,16688,2,1,1,1,no,yes,6.0,0.0,1,Purpose.NewCar,Property.CarOther,Job.SkilledEmployee,Housing.Own,OtherDebtorsGuarantors.None,CreditHistory.PaidDuly,CheckingAccountStatus.lt.0,OtherInstallmentPlans.None
798-54-1836,Thomas,Carr,1995-04-09,M,6178 Maxwell Stravenue Apt. 023,North Judithbury,0915,yes,2.0,6,1062,3,3,1,1,yes,no,0.0,0.0,0,Purpose.Radio.Television,Property.RealEstate,Job.UnskilledResident,Housing.Own,OtherDebtorsGuarantors.None,CreditHistory.PaidDuly,CheckingAccountStatus.0.to.200,OtherInstallmentPlans.None
377-79-5666,Joshua,Monroe,1955-12-03,M,65774 Morrow Ranch,Jacquelineland,X93 6NA,no,1.0,12,1674,4,4,4,1,yes,yes,15.0,223.0,0,Purpose.Radio.Television,Property.RealEstate,Job.SkilledEmployee,Housing.Own,OtherDebtorsGuarantors.None,CreditHistory.Critical,CheckingAccountStatus.none,OtherInstallmentPlans.None
175-93-2584,Cesar,Brown,1966-10-05,M,118 Rodriguez Highway Apt. 368,New Roberttown,263-KAS,no,2.0,42,16709,1,2,1,1,no,yes,,0.0,0,Purpose.UsedCar,Property.Unknown,Job.Management.SelfEmp.HighlyQualified,Housing.ForFree,OtherDebtorsGuarantors.None,CreditHistory.ThisBank.AllPaid,CheckingAccountStatus.0.to.200,OtherInstallmentPlans.Bank
418-96-0703,Teresa,Obrien,1994-10-06,F,37455 Jones Glens,Cassandraton,WXX4288,yes,0.0,15,3200,2,1,2,1,yes,yes,0.0,0.0,1,Purpose.NewCar,Property.RealEstate,Job.UnemployedUnskilled,Housing.Rent,OtherDebtorsGuarantors.None,CreditHistory.NoCredit.AllPaid,CheckingAccountStatus.0.to.200,OtherInstallmentPlans.None
838-98-0447,Ronald,Mccoy,1994-12-17,M,76660 Darren Crossroad Suite 003,North Judithbury,6QGL691,yes,1.0,8,1633,3,2,1,1,no,yes,0.0,0.0,0,Purpose.Business,Property.RealEstate,Job.SkilledEmployee,Housing.Own,OtherDebtorsGuarantors.None,CreditHistory.PaidDuly,CheckingAccountStatus.0.to.200,OtherInstallmentPlans.None
112-63-7951,James,Cohen,1992-12-15,M,3123 Merritt Knolls,East Jill,269NQR,yes,2.0,6,871,3,3,1,1,yes,yes,6.0,0.0,0,Purpose.Radio.Television,Property.RealEstate,Job.UnskilledResident,Housing.Own,OtherDebtorsGuarantors.Guarantor,CreditHistory.PaidDuly,CheckingAccountStatus.0.to.200,OtherInstallmentPlans.Bank
799-25-5614,Jeff,Hoffman,1998-03-20,M,384 Brady Canyon,Robinsonshire,087 HJR,no,2.0,36,17332,4,4,2,1,no,yes,4.0,0.0,1,Purpose.UsedCar,Property.CarOther,Job.SkilledEmployee,Housing.Own,OtherDebtorsGuarantors.None,CreditHistory.Critical,CheckingAccountStatus.lt.0,OtherInstallmentPlans.None
520-48-9249,Edwin,Woods,1968-04-12,M,0335 Brian Shores,North Judithbury,090 OWW,no,2.0,48,5492,3,4,1,1,yes,yes,2.0,0.0,1,Purpose.DomesticAppliance,Property.CarOther,Job.SkilledEmployee,Housing.Own,OtherDebtorsGuarantors.None,CreditHistory.PaidDuly,CheckingAccountStatus.lt.0,OtherInstallmentPlans.None
658-78-9836,Kevin,Brown,1974-11-04,M,9207 Aguilar Expressway Suite 999,North Judithbury,NYT-9648,no,2.0,48,7076,4,4,1,2,yes,yes,5.0,0.0,1,Purpose.NewCar,Property.Unknown,Job.SkilledEmployee,Housing.ForFree,OtherDebtorsGuarantors.None,CreditHistory.PaidDuly,CheckingAccountStatus.lt.0,OtherInstallmentPlans.None
634-25-2870,Nichole,Lowe,1967-12-29,F,84285 Walsh Port Apt. 259,Cassandraton,JAY Q49,yes,1.0,36,13378,2,2,1,1,yes,yes,4.0,0.0,0,Purpose.NewCar,Property.Insurance,Job.SkilledEmployee,Housing.Rent,OtherDebtorsGuarantors.None,CreditHistory.Delay,CheckingAccountStatus.0.to.200,OtherInstallmentPlans.None
783-54-0501,Steve,Rodriguez,1960-02-18,M,2669 Ricky Squares,Lake Roberto,617 RPE,no,2.0,6,2408,1,4,1,1,yes,yes,2.0,867.0,0,Purpose.DomesticAppliance,Property.RealEstate,Job.SkilledEmployee,Housing.Own,OtherDebtorsGuarantors.None,CreditHistory.PaidDuly,CheckingAccountStatus.none,OtherInstallmentPlans.None
776-03-4665,Maria,Thompson,1996-10-18,F,8389 Mark Shore,Ericmouth,38L U28,yes,1.0,6,2797,1,2,2,1,no,yes,4.0,0.0,0,Purpose.Radio.Television,Property.CarOther,Job.SkilledEmployee,Housing.Rent,OtherDebtorsGuarantors.None,CreditHistory.Critical,CheckingAccountStatus.none,OtherInstallmentPlans.None
392-74-6199,Ronald,Merritt,1978-01-06,M,129 Peterson Plaza Apt. 695,New Kellystad,418 VEN,no,1.0,36,28543,2,3,1,1,yes,yes,,0.0,0,Purpose.Other,Property.CarOther,Job.Management.SelfEmp.HighlyQualified,Housing.Own,OtherDebtorsGuarantors.CoApplicant,CreditHistory.PaidDuly,CheckingAccountStatus.lt.0,OtherInstallmentPlans.None
409-70-2441,Gregory,Mccoy,1996-04-12,M,87612 Lindsay Island,Cassandraton,143 4KY,yes,1.0,18,2421,4,3,1,1,yes,yes,2.0,0.0,1,Purpose.Radio.Television,Property.RealEstate,Job.SkilledEmployee,Housing.Own,OtherDebtorsGuarantors.None,CreditHistory.PaidDuly,CheckingAccountStatus.lt.0,OtherInstallmentPlans.Bank
516-26-1230,David,Hogan,1993-12-30,M,400 Timothy Fork Apt. 086,East Jessetown,61M 016,yes,1.0,12,1982,3,2,2,1,no,yes,4.0,0.0,0,Purpose.NewCar,Property.RealEstate,Job.SkilledEmployee,Housing.Own,OtherDebtorsGuarantors.None,CreditHistory.PaidDuly,CheckingAccountStatus.none,OtherInstallmentPlans.None
643-19-0825,Brad,Lee,1996-11-07,M,01680 Miller Roads Apt. 507,North Judithbury,2-83976Y,yes,0.0,12,5429,3,1,1,1,yes,yes,4.0,0.0,0,Purpose.Radio.Television,Property.CarOther,Job.SkilledEmployee,Housing.Own,OtherDebtorsGuarantors.None,CreditHistory.PaidDuly,CheckingAccountStatus.gt.200,OtherInstallmentPlans.None
569-12-8063,Nicholas,Walker,1979-07-24,M,0777 Myers Centers Suite 266,East Jill,2ET50,no,1.0,36,4882,2,2,1,2,yes,yes,7.0,0.0,1,Purpose.Furniture.Equipment,Property.Insurance,Job.SkilledEmployee,Housing.Own,OtherDebtorsGuarantors.None,CreditHistory.PaidDuly,CheckingAccountStatus.lt.0,OtherInstallmentPlans.Bank
208-45-6576,Neil,Mckenzie,1974-05-04,M,29914 Ray Pine Suite 133,New Roberttown,O 312552,no,1.0,8,1316,4,4,2,1,yes,yes,7.0,0.0,0,Purpose.NewCar,Property.RealEstate,Job.UnskilledResident,Housing.Own,OtherDebtorsGuarantors.None,CreditHistory.Critical,CheckingAccountStatus.lt.0,OtherInstallmentPlans.None
686-41-2169,Brian,Stephens,1986-10-30,M,0321 Carrie Alley,North Judithbury,6DH Y38,no,2.0,18,6804,3,2,2,1,no,yes,0.0,0.0,0,Purpose.Furniture.Equipment,Property.CarOther,Job.Management.SelfEmp.HighlyQualified,Housing.Own,OtherDebtorsGuarantors.None,CreditHistory.Critical,CheckingAccountStatus.none,OtherInstallmentPlans.None
885-51-4818,John,Payne,1992-03-26,M,1337 Patricia Plains Suite 449,Herrerafurt,502XFS,yes,0.0,21,2884,4,3,2,1,no,yes,13.0,0.0,0,Purpose.NewCar,Property.CarOther,Job.SkilledEmployee,Housing.Own,OtherDebtorsGuarantors.None,CreditHistory.Critical,CheckingAccountStatus.lt.0,OtherInstallmentPlans.None
759-64-8412,Katrina,Dudley,1988-06-22,F,4403 Harris Glen,New Kellystad,MPR D27,yes,2.0,18,7139,1,4,3,1,no,yes,8.0,0.0,1,Purpose.NewCar,Property.RealEstate,Job.SkilledEmployee,Housing.Rent,OtherDebtorsGuarantors.None,CreditHistory.Critical,CheckingAccountStatus.lt.0,OtherInstallmentPlans.Bank
804-94-9937,Christopher,Lopez,1984-12-03,M,17982 Courtney Green,North Judithbury,NFS 857,no,0.0,18,7497,2,2,2,2,yes,yes,1.0,0.0,1,Purpose.Business,Property.CarOther,Job.SkilledEmployee,Housing.Own,OtherDebtorsGuarantors.None,CreditHistory.NoCredit.AllPaid,CheckingAccountStatus.none,OtherInstallmentPlans.Stores
805-90-9644,Jeffrey,Chang,1974-02-15,M,318 Amy Island,North Judithbury,5-39707A,no,0.0,36,15003,3,4,1,1,yes,yes,11.0,418.0,1,Purpose.UsedCar,Property.Unknown,Job.SkilledEmployee,Housing.ForFree,OtherDebtorsGuarantors.None,CreditHistory.PaidDuly,CheckingAccountStatus.lt.0,OtherInstallmentPlans.None
675-22-2957,Joshua,Fields,1983-12-09,M,177 Richard Parks Apt. 682,Cassandraton,06LY821,no,0.0,48,12026,4,4,1,2,no,yes,4.0,383.0,0,Purpose.Business,Property.Unknown,Job.SkilledEmployee,Housing.ForFree,OtherDebtorsGuarantors.None,CreditHistory.Delay,CheckingAccountStatus.0.to.200,OtherInstallmentPlans.None
585-18-5364,Danny,Bailey,1977-05-17,M,65058 Giles Spur,Cassandraton,MS2 1821,no,1.0,24,4275,4,2,2,2,no,yes,4.0,692.0,0,Purpose.Business,Property.CarOther,Job.SkilledEmployee,Housing.Own,OtherDebtorsGuarantors.None,CreditHistory.Delay,CheckingAccountStatus.none,OtherInstallmentPlans.None
039-43-0556,Laura,Novak,1999-03-17,F,984 Russell Rest,North Judithbury,022 JZR,yes,2.0,18,2189,4,3,1,1,no,yes,0.0,0.0,1,Purpose.NewCar,Property.CarOther,Job.SkilledEmployee,Housing.Rent,OtherDebtorsGuarantors.None,CreditHistory.PaidDuly,CheckingAccountStatus.lt.0,OtherInstallmentPlans.None
567-81-1082,Trevor,Holt,1991-08-01,M,869 Romero Highway,New Roberttown,E59 8JT,no,2.0,45,21269,2,4,2,1,yes,yes,9.0,0.0,1,Purpose.Business,Property.CarOther,Job.SkilledEmployee,Housing.Rent,OtherDebtorsGuarantors.None,CreditHistory.NoCredit.AllPaid,CheckingAccountStatus.lt.0,OtherInstallmentPlans.None
788-85-3060,Maria,Campbell,1978-08-12,F,887 Heather Mill Apt. 523,Port Keith,738 MOM,yes,1.0,24,9151,2,4,1,1,no,yes,8.0,182.0,0,Purpose.Radio.Television,Property.CarOther,Job.SkilledEmployee,Housing.Own,OtherDebtorsGuarantors.None,CreditHistory.PaidDuly,CheckingAccountStatus.0.to.200,OtherInstallmentPlans.None
529-74-3214,Allison,Gilbert,1995-12-05,F,1917 Bishop Park Suite 829,Lisatown,722 5NQ,yes,1.0,15,4189,2,3,1,1,yes,yes,0.0,0.0,1,Purpose.Radio.Television,Property.RealEstate,Job.UnskilledResident,Housing.Own,OtherDebtorsGuarantors.None,CreditHistory.PaidDuly,CheckingAccountStatus.gt.200,OtherInstallmentPlans.None
340-88-7482,Johnny,Brady,1972-12-19,M,806 Faith Turnpike Apt. 504,North Judithbury,5669,no,0.0,12,1948,4,4,2,1,yes,yes,2.0,0.0,1,Purpose.NewCar,Property.CarOther,Job.SkilledEmployee,Housing.Own,OtherDebtorsGuarantors.None,CreditHistory.NoCredit.AllPaid,CheckingAccountStatus.lt.0,OtherInstallmentPlans.Bank
847-79-4820,Laura,Johnson,2001-06-03,F,48255 King Pine,Cassandraton,OSM 325,yes,0.0,12,1595,4,2,1,1,yes,yes,3.0,474.0,0,Purpose.Radio.Television,Property.CarOther,Job.SkilledEmployee,Housing.Own,OtherDebtorsGuarantors.None,CreditHistory.PaidDuly,CheckingAccountStatus.none,OtherInstallmentPlans.None
169-34-1305,Charlene,Wright,1997-07-18,F,894 Greer Forges,New Roberttown,MRS 156,yes,2.0,4,1082,1,3,1,2,yes,yes,0.0,0.0,0,Purpose.Furniture.Equipment,Property.RealEstate,Job.UnskilledResident,Housing.Rent,OtherDebtorsGuarantors.None,CreditHistory.PaidDuly,CheckingAccountStatus.none,OtherInstallmentPlans.None
543-78-6063,Michael,Moon,1957-12-07,M,572 Price Ports,Robinsonshire,ZMS 335,no,1.0,24,5323,4,4,2,1,no,yes,15.0,0.0,0,Purpose.UsedCar,Property.Insurance,Job.SkilledEmployee,Housing.Own,OtherDebtorsGuarantors.None,CreditHistory.Critical,CheckingAccountStatus.lt.0,OtherInstallmentPlans.None
329-97-7992,Brian,Dalton,1975-05-21,M,655 Stephanie Overpass,North Judithbury,IMR 509,yes,0.0,24,4700,4,3,2,1,yes,yes,10.0,0.0,0,Purpose.Radio.Television,Property.RealEstate,Job.SkilledEmployee,Housing.Own,OtherDebtorsGuarantors.CoApplicant,CreditHistory.Critical,CheckingAccountStatus.none,OtherInstallmentPlans.None
276-05-1410,Raymond,Mitchell,1992-02-23,M,03491 Sara Creek Suite 972,North Judithbury,593GQW,no,1.0,36,9322,4,2,1,1,yes,yes,5.0,0.0,1,Purpose.Furniture.Equipment,Property.Insurance,Job.SkilledEmployee,Housing.Own,OtherDebtorsGuarantors.None,CreditHistory.PaidDuly,CheckingAccountStatus.lt.0,OtherInstallmentPlans.None
047-03-4355,Ryan,Clark,1993-08-30,M,54715 Harris Forge Apt. 593,East Jill,81-3675P,no,0.0,21,5387,3,2,2,1,yes,yes,1.0,0.0,0,Purpose.UsedCar,Property.RealEstate,Job.UnskilledResident,Housing.Own,OtherDebtorsGuarantors.None,CreditHistory.Delay,CheckingAccountStatus.none,OtherInstallmentPlans.Stores
620-94-2157,Tiffany,Hernandez,1999-05-06,F,1052 Reyes Pines,Lake Debra,W78 0SQ,yes,2.0,18,3497,4,4,1,1,yes,yes,0.0,0.0,1,Purpose.Repairs,Property.RealEstate,Job.SkilledEmployee,Housing.Own,OtherDebtorsGuarantors.None,CreditHistory.PaidDuly,CheckingAccountStatus.none,OtherInstallmentPlans.None
453-36-4894,Peter,Smith,1971-04-11,M,38885 Martin Dam Suite 866,North Judithbury,8KYS678,no,2.0,24,2806,4,4,1,1,no,yes,4.0,0.0,0,Purpose.Business,Property.CarOther,Job.SkilledEmployee,Housing.Own,OtherDebtorsGuarantors.None,CreditHistory.ThisBank.AllPaid,CheckingAccountStatus.none,OtherInstallmentPlans.Bank
085-89-7015,Scott,Taylor,1974-10-10,M,548 Quinn Manors Suite 594,New Kellystad,KQE 491,no,0.0,18,6160,4,4,3,2,no,yes,8.0,0.0,0,Purpose.Furniture.Equipment,Property.Insurance,Job.SkilledEmployee,Housing.Own,OtherDebtorsGuarantors.None,CreditHistory.PaidDuly,CheckingAccountStatus.none,OtherInstallmentPlans.Bank
006-42-5570,William,Johnson,1987-02-27,M,02453 Charles Freeway,Lake Debra,551 3UD,no,2.0,21,7157,2,3,1,1,no,yes,4.0,457.0,0,Purpose.Furniture.Equipment,Property.CarOther,Job.SkilledEmployee,Housing.Own,OtherDebtorsGuarantors.None,CreditHistory.PaidDuly,CheckingAccountStatus.0.to.200,OtherInstallmentPlans.None
653-57-4796,John,Boyd,1952-10-14,M,214 Mitchell Pike Suite 699,East Jill,367-PEP,no,2.0,18,12170,2,4,2,1,yes,yes,1.0,250.0,1,Purpose.NewCar,Property.CarOther,Job.SkilledEmployee,Housing.Rent,OtherDebtorsGuarantors.None,CreditHistory.PaidDuly,CheckingAccountStatus.none,OtherInstallmentPlans.None
857-09-2070,Mason,Hernandez,1994-04-24,M,58254 Stephanie Cliff,North Judithbury,GZF 8123,yes,1.0,24,2248,4,2,1,1,yes,yes,0.0,0.0,0,Purpose.NewCar,Property.RealEstate,Job.SkilledEmployee,Housing.Own,OtherDebtorsGuarantors.None,CreditHistory.PaidDuly,CheckingAccountStatus.none,OtherInstallmentPlans.None
209-92-9057,Curtis,Thomas,1962-03-24,M,491 Nicholas Branch,Lake Chad,836472,no,0.0,9,2455,3,4,1,1,yes,yes,5.0,0.0,0,Purpose.Radio.Television,Property.RealEstate,Job.SkilledEmployee,Housing.Own,OtherDebtorsGuarantors.None,CreditHistory.PaidDuly,CheckingAccountStatus.lt.0,OtherInstallmentPlans.None
496-18-6209,Joel,Johnson,1965-04-19,M,6817 Kristin Keys,Lake Roberto,584-OKI,no,0.0,12,1276,4,4,1,1,yes,yes,15.0,0.0,1,Purpose.Radio.Television,Property.RealEstate,Job.UnskilledResident,Housing.Own,OtherDebtorsGuarantors.None,CreditHistory.PaidDuly,CheckingAccountStatus.lt.0,OtherInstallmentPlans.Stores
736-57-1982,Christopher,Duncan,1988-08-17,M,2918 Reyes Shoals,Lisatown,HXD-6082,yes,0.0,20,4023,4,2,2,1,yes,no,3.0,0.0,1,Purpose.NewCar,Property.Insurance,Job.SkilledEmployee,Housing.Rent,OtherDebtorsGuarantors.Guarantor,CreditHistory.Critical,CheckingAccountStatus.lt.0,OtherInstallmentPlans.Bank
759-53-2805,Matthew,Thompson,1977-10-29,M,337 Sara Shoal Apt. 052,East Jill,KES 993,no,2.0,24,7276,3,4,2,1,no,yes,6.0,242.0,0,Purpose.UsedCar,Property.Insurance,Job.SkilledEmployee,Housing.Own,OtherDebtorsGuarantors.None,CreditHistory.Critical,CheckingAccountStatus.none,OtherInstallmentPlans.None
316-35-6847,Tyler,Oconnor,1986-08-05,M,914 Angela Divide Apt. 255,East Jill,HZS-8358,no,0.0,15,2648,4,4,2,1,no,yes,2.0,0.0,0,Purpose.Radio.Television,Property.Unknown,Job.SkilledEmployee,Housing.ForFree,OtherDebtorsGuarantors.None,CreditHistory.Critical,CheckingAccountStatus.none,OtherInstallmentPlans.None
845-75-7190,Bryan,Hardy,1989-04-12,M,732 Roberts Brooks Suite 449,North Judithbury,TWX-1279,no,1.0,18,2596,4,4,2,2,yes,yes,6.0,0.0,1,Purpose.NewCar,Property.Unknown,Job.UnskilledResident,Housing.ForFree,OtherDebtorsGuarantors.None,CreditHistory.ThisBank.AllPaid,CheckingAccountStatus.lt.0,OtherInstallmentPlans.None
832-87-1615,Aaron,Duncan,1977-04-11,M,20539 Wolf Parks Apt. 375,East Jessetown,SRQ3220,no,2.0,36,19575,2,2,2,2,no,yes,16.0,0.0,0,Purpose.NewCar,Property.CarOther,Job.SkilledEmployee,Housing.Own,OtherDebtorsGuarantors.None,CreditHistory.Delay,CheckingAccountStatus.none,OtherInstallmentPlans.None
519-73-7183,Chad,Diaz,1988-12-12,M,320 Joseph Plaza,West Michael,TZV-788,yes,2.0,24,2653,4,3,1,1,no,yes,0.0,447.0,0,Purpose.NewCar,Property.RealEstate,Job.SkilledEmployee,Housing.Own,OtherDebtorsGuarantors.None,CreditHistory.PaidDuly,CheckingAccountStatus.none,OtherInstallmentPlans.None
876-74-5255,Hannah,Clark,1981-03-31,F,852 Dana Lock Apt. 030,Herrerafurt,619JH,yes,2.0,10,1609,4,3,1,1,no,yes,7.0,48.0,0,Purpose.Retraining,Property.Insurance,Job.SkilledEmployee,Housing.Own,OtherDebtorsGuarantors.None,CreditHistory.PaidDuly,CheckingAccountStatus.none,OtherInstallmentPlans.None
204-62-4542,Brian,Jones,1993-06-21,M,91029 Kimberly Stream,Robinsonshire,0XL V14,no,2.0,15,6017,4,2,1,1,no,yes,4.0,0.0,0,Purpose.Furniture.Equipment,Property.Unknown,Job.SkilledEmployee,Housing.ForFree,OtherDebtorsGuarantors.None,CreditHistory.Critical,CheckingAccountStatus.none,OtherInstallmentPlans.None
050-82-2473,Martha,Moss,1991-12-19,F,93096 Miller Spur,Robinsonshire,1PC T26,yes,1.0,15,7126,3,2,1,1,no,yes,4.0,0.0,1,Purpose.NewCar,Property.Insurance,Job.SkilledEmployee,Housing.Own,OtherDebtorsGuarantors.None,CreditHistory.PaidDuly,CheckingAccountStatus.lt.0,OtherInstallmentPlans.None
108-17-2961,Nicholas,Wilson,1995-04-16,M,76720 Catherine Summit,North Judithbury,116C6,no,0.0,9,6439,1,2,1,2,yes,no,3.0,292.0,0,Purpose.NewCar,Property.RealEstate,Job.SkilledEmployee,Housing.Rent,OtherDebtorsGuarantors.Guarantor,CreditHistory.PaidDuly,CheckingAccountStatus.none,OtherInstallmentPlans.None
442-49-5527,Andrew,Williamson,1994-12-02,M,2587 James Road,East Jill,493-XGB,no,2.0,24,10447,4,2,2,1,yes,yes,4.0,1246.0,0,Purpose.UsedCar,Property.RealEstate,Job.SkilledEmployee,Housing.Own,OtherDebtorsGuarantors.None,CreditHistory.Critical,CheckingAccountStatus.none,OtherInstallmentPlans.None
346-02-9445,Daniel,Smith,1993-10-21,M,4812 Thompson Course,North Judithbury,682AZR,yes,1.0,18,3904,4,2,1,1,no,yes,2.0,0.0,1,Purpose.Business,Property.CarOther,Job.SkilledEmployee,Housing.Own,OtherDebtorsGuarantors.None,CreditHistory.Delay,CheckingAccountStatus.none,OtherInstallmentPlans.None
830-95-0021,Mary,Hendrix,1986-02-21,F,462 Mary Ramp,Ericmouth,MWL 561,yes,0.0,24,4390,4,4,1,1,no,yes,0.0,0.0,1,Purpose.Radio.Television,Property.RealEstate,Job.SkilledEmployee,Housing.Own,OtherDebtorsGuarantors.None,CreditHistory.PaidDuly,CheckingAccountStatus.lt.0,OtherInstallmentPlans.None
867-04-4250,Robert,Lewis,1988-11-11,M,97013 Wilson Harbor Apt. 658,Ericmouth,6423 RL,no,1.0,27,8147,4,2,2,2,no,yes,0.0,1991.0,0,Purpose.Furniture.Equipment,Property.RealEstate,Job.UnskilledResident,Housing.Own,OtherDebtorsGuarantors.None,CreditHistory.Critical,CheckingAccountStatus.none,OtherInstallmentPlans.Stores
454-93-1399,Todd,Beasley,1996-04-07,M,27061 Mendez Neck,North Judithbury,9R 9P0IBF,no,2.0,10,3978,2,2,1,1,yes,yes,2.0,0.0,1,Purpose.Furniture.Equipment,Property.RealEstate,Job.UnskilledResident,Housing.Rent,OtherDebtorsGuarantors.None,CreditHistory.PaidDuly,CheckingAccountStatus.none,OtherInstallmentPlans.Bank
034-32-0961,Jessica,Atkins,2001-05-05,F,3224 Matthew Green,Port Keith,HVU 034,yes,0.0,15,3998,2,4,1,1,yes,yes,3.0,604.0,0,Purpose.Furniture.Equipment,Property.CarOther,Job.SkilledEmployee,Housing.Rent,OtherDebtorsGuarantors.None,CreditHistory.PaidDuly,CheckingAccountStatus.none,OtherInstallmentPlans.None
141-33-7566,Belinda,Jensen,1994-07-05,F,9756 Dean Land Suite 955,Robinsonshire,471NFH,yes,2.0,18,4300,4,1,1,1,yes,yes,0.0,0.0,0,Purpose.Radio.Television,Property.CarOther,Job.SkilledEmployee,Housing.Own,OtherDebtorsGuarantors.None,CreditHistory.PaidDuly,CheckingAccountStatus.lt.0,OtherInstallmentPlans.Stores
529-06-8920,Jeffrey,Rodriguez,1980-03-23,M,81030 Spencer Courts,Lake Debra,17-MI26,no,1.0,12,5996,2,4,1,1,yes,yes,12.0,0.0,0,Purpose.Furniture.Equipment,Property.Insurance,Job.SkilledEmployee,Housing.Own,OtherDebtorsGuarantors.None,CreditHistory.Critical,CheckingAccountStatus.none,OtherInstallmentPlans.Stores
474-92-3756,Adam,Davis,1985-03-08,M,1290 Terri Squares Apt. 713,North Judithbury,130 BNO,no,2.0,36,13336,3,2,2,1,yes,yes,10.0,52.0,0,Purpose.Business,Property.Insurance,Job.SkilledEmployee,Housing.Own,OtherDebtorsGuarantors.None,CreditHistory.PaidDuly,CheckingAccountStatus.none,OtherInstallmentPlans.None
458-55-7037,Evelyn,Novak,1997-09-06,F,8474 Laurie Extensions Apt. 300,North Judithbury,625-885,yes,1.0,12,1174,4,4,1,1,yes,yes,16.0,0.0,0,Purpose.Furniture.Equipment,Property.Insurance,Job.SkilledEmployee,Housing.Rent,OtherDebtorsGuarantors.None,CreditHistory.PaidDuly,CheckingAccountStatus.lt.0,OtherInstallmentPlans.None
